movie_id,movie_title,released_date,about,streaming on,subscription ,language,no.of reviews,ratings,award_name,true_story,companies
65233,In the Heart of the Sea,2015-11-20,"In the winter of 1820, the New England whaling ship Essex was assaulted by something no one could believe: a whale of mammoth size and will, and an almost human sense of vengeance.  The real-life maritime disaster would inspire Herman Melville’s Moby Dick.  But that told only half the story.  “Heart of the Sea” reveals the encounter’s harrowing aftermath, as the ship’s surviving crew is pushed to their limits and forced to do the unthinkable to stay alive.  Braving storms, starvation, panic and despair, the men will call into question their deepest beliefs, from the value of their lives to the morality of their trade, as their captain searches for direction on the open sea and his first mate still seeks to bring the great whale down.",hulu,yes,English,1276,6.5,FALSE,FALSE, Imagine Entertainment    Spring Creek Productions    Warner Bros.    Roth Films    K. JAM Media    Cott Productions    Surf Film    Enelmar Productions A.I.E.  
11318,The Adventures of Pluto Nash,2002-08-15,"The year is 2087, the setting is the moon. Pluto Nash, the high-flying successful owner of the hottest nightclub in the universe, finds himself in trouble when he refuses to sell his club to lunar gangster Mogan, who just happens to be helping the mysterious Rex Crater mastermind a plan to take over the entire moon.",prime,yes,English,142,4.4,FALSE,FALSE, Village Roadshow Pictures    Castle Rock Entertainment    NPV Entertainment    Mel's Cite du Cinema  
47941,Green Zone,2010-03-11,"During the U.S.-led occupation of Baghdad in 2003, Chief Warrant Officer Roy Miller and his team of Army inspectors were dispatched to find weapons of mass destruction believed to be stockpiled in the Iraqi desert. Rocketing from one booby-trapped and treacherous site to the next, the men search for deadly chemical agents but stumble instead upon an elaborate cover-up that threatens to invert the purpose of their mission.",prime,yes,English,717,6.4,FALSE,FALSE, Universal Pictures    StudioCanal    Dentsu    Relativity Media    Working Title Films  
69580,The Peanuts Movie,2015-11-05,"Snoopy embarks upon his greatest mission as he and his team take to the skies to pursue their arch-nemesis, while his best pal Charlie Brown begins his own epic quest back home.",netflix,yes,English,604,6.5,FALSE,FALSE, Blue Sky Studios    Twentieth Century Fox Animation  
60431,The Spanish Prisoner,1997-09-08,An employee of a corporation with a lucrative secret process is tempted to betray it. But there's more to it than that.,netflix,yes,English,73,7.1,FALSE,FALSE, Jean Doumanian Productions    Sweetland Films    Magnolia Films    Jasmine Productions Inc.  
81757,The Mummy Returns,2001-04-28,"Rick and Evelyn O'Connell, along with their 8 year old son Alex, discover the key to the legendary Scorpion King's might, the fabled Bracelet of Anubis. Unfortunately, a newly resurrected Imhotep has designs on the bracelet as well, and isn't above kidnapping its new bearer, Alex, to gain control of Anubis' otherworldly army.",hulu,yes,English,2206,6,FALSE,FALSE, Universal Pictures    Alphaville Films    Imhotep Productions  
37520,Gangs of New York,2002-12-14,"It's 1863. America was born in the streets. Amsterdam Vallon returns to the Five Points of America to seek vengeance against the psychotic gangland kingpin, Bill the Butcher, who murdered his father years earlier. With an eager pickpocket by his side and a whole new army, Vallon fights his way to seek vengeance on the Butcher and restore peace in the area.",hulu,yes,English,1910,7.1,FALSE,FALSE, Miramax Films    Initial Entertainment Group (IEG)    Alberto Grimaldi Productions  
25485,金陵十三釵,2011-12-15,"A Westerner finds refuge with a group of women in a church during Japan's rape of Nanking in 1937. Posing as a priest, he attempts to lead the women to safety.",hulu ,yes,English,187,7.1,FALSE,TRUE, Beijing New Picture Film Co. Ltd.    EDKO Film    New Picture Company  
86809,Surf's Up,2007-06-08,"Cody is a surfing penguin from Shiverpool who dreams of making it big and being like his idol Big Z. On his journey he discovers his talents are not all he thinks they are and he must learn to accept that their is more to surfing than fame and fortune.  Surf's Up is a 2007 American computer-animated mockumentary film produced by Sony Pictures Animation and distributed by Columbia Pictures and ImageWorks Studios. It stars the voices of Shia LaBeouf, Jeff Bridges, Zooey Deschanel, Jon Heder among others.",netflix,yes,English,601,5.9,FALSE,FALSE, Columbia Pictures    Sony Pictures Animation  
73276,The Stepford Wives,2004-06-10,"What does it take to become a Stepford wife, a woman perfect beyond belief? Ask the Stepford husbands, who've created this high-tech, terrifying little town.",hulu,yes,English,334,5.4,FALSE,FALSE, Paramount Pictures    De Line Pictures    DreamWorks Pictures  
88055,Black Hawk Down,2001-12-28,"When U.S. Rangers and an elite Delta Force team attempt to kidnap two underlings of a Somali warlord, their Black Hawk helicopters are shot down, and the Americans suffer heavy casualties, facing intense fighting from the militia on the ground.",prime,yes,English,1811,7.2,FALSE,FALSE, Jerry Bruckheimer Films    Revolution Studios    Scott Free Productions  
81793,The Campaign,2012-08-09,Two rival politicians compete to win an election to represent their small North Carolina congressional district in the United States House of Representatives.,prime,yes,English,578,5.6,FALSE,FALSE, Everyman Pictures    Gary Sanchez Productions    Warner Bros.    Location Gourmet  
43637,The Fifth Element,1997-05-07,"In 2257, a taxi driver is unintentionally given the task of saving a young girl who is part of the key that will ensure the survival of humanity.",netflix,yes,English,3885,7.3,FALSE,FALSE, Columbia Pictures    Gaumont  
25229,Sex and the City 2,2010-05-26,"Carrie, Charlotte, and Miranda are all married now, but they're still up for a little fun in the sun. When Samantha gets the chance to visit one of the most extravagant vacation destinations on the planet and offers to bring them all along, they surmise that a women-only retreat may be the perfect excuse to eschew their responsibilities and remember what life was like before they decided to settle down.",netflix,yes,English,426,5.4,FALSE,FALSE, New Line Cinema    Village Roadshow Pictures    Home Box Office (HBO)    HBO Films  
15080,The Road to El Dorado,2000-03-31,"After a failed swindle, two con-men end up with a map to El Dorado, the fabled ""city of gold,"" and an unintended trip to the New World.  Much to their surprise, the map does lead the pair to the mythical city, where the startled inhabitants promptly begin to worship them as gods.  The only question is, do they take the worshipful natives for all they're worth, or is there a bit more to El Dorado than riches?",hulu,yes,English,858,7,FALSE,FALSE, DreamWorks SKG    DreamWorks Animation  
32610,Ice Age: Continental Drift,2012-06-26,"Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world.",hulu,yes,English,2672,6.2,FALSE,FALSE, Blue Sky Studios    Twentieth Century Fox Animation  
26896,Cinderella,2015-03-12,"When her father unexpectedly passes away, young Ella finds herself at the mercy of her cruel stepmother and her daughters. Never one to give up hope, Ella's fortunes begin to change after meeting a dashing stranger in the woods.",hulu ,yes,English,2374,6.7,FALSE,FALSE, Walt Disney Pictures    Genre Films    Beagle Pug Films    Allison Shearmur Productions  
67497,The Lovely Bones,2009-12-26,"After being brutally murdered, 14-year-old Susie Salmon watches from heaven over her grief-stricken family -- and her killer. As she observes their daily lives, she must balance her thirst for revenge with her desire for her family to heal.",netflix,yes,English,1065,6.6,FALSE,FALSE, WingNut Films    DreamWorks SKG    Key Creatives    Film    Goldcrest Pictures    New Zealand Large Budget Screen Production Grant  
29072,Finding Nemo,2003-05-30,"Nemo, an adventurous young clownfish, is unexpectedly taken from his Great Barrier Reef home to a dentist's office aquarium. It's up to his worrisome father Marlin and a friendly but forgetful fish Dory to bring Nemo home -- meeting vegetarian sharks, surfer dude turtles, hypnotic jellyfish, hungry seagulls, and more along the way.",hulu,yes,English,6122,7.6,FALSE,FALSE, Pixar Animation Studios  
98843,The Lord of the Rings: The Return of the King,2003-12-01,"Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor from Sauron's forces. Meanwhile, Frodo and Sam bring the ring closer to the heart of Mordor, the dark lord's realm.",prime,yes,English,8064,8.1,TRUE,FALSE, WingNut Films    New Line Cinema  
20832,The Lord of the Rings: The Two Towers,2002-12-18,"Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.",prime,yes,English,7487,8,TRUE,FALSE, WingNut Films    New Line Cinema    The Saul Zaentz Company  
86026,Seventh Son,2014-12-12,"John Gregory, who is a seventh son of a seventh son and also the local spook, has protected the country from witches, boggarts, ghouls and all manner of things that go bump in the night. However John is not young anymore, and has been seeking an apprentice to carry on his trade. Most have failed to survive. The last hope is a young farmer's son named Thomas Ward. Will he survive the training to become the spook that so many others couldn't?",netflix,yes,English,957,5.2,FALSE,FALSE, Legendary Pictures    Thunder Road Pictures    Outlaw Sinema    Moving Picture Company (MPC)    Pendle Mountain Productions    China Film Co.  
83659,Lara Croft: Tomb Raider,2001-06-11,"English aristocrat Lara Croft is skilled in hand-to-hand combat and in the middle of a battle with a secret society. The shapely archaeologist moonlights as a tomb raider to recover lost antiquities and meets her match in the evil Powell, who's in search of a powerful relic.",netflix,yes,English,2192,5.7,FALSE,FALSE, Paramount Pictures    Toho-Towa    Mutual Film Company    Lawrence Gordon Productions    British Broadcasting Corporation (BBC)    Marubeni    Eos Interactive  
12049,Transcendence,2014-04-16,"Two leading computer scientists work toward their goal of Technological Singularity,  as a radical anti-technology organization fights to prevent them from creating a world where computers can transcend the abilities of the human brain.",hulu,yes,English,2295,5.9,FALSE,FALSE, Alcon Entertainment    Syncopy    DMG Entertainment    Straight Up Films  
